OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU8199	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU8235	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_LCP-80
OTU8275	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8288	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Congregibacter
OTU8326	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU8360	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU8370	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU8418	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU8444	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Caldilineales	f_Caldilineaceae	g_norank_f_Caldilineaceae
OTU8446	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU8451	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Thiotrichales	f_Thiotrichaceae	g_norank_f_Thiotrichaceae
OTU8490	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8531	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Rhizobiaceae	g_unclassified_f_Rhizobiaceae
OTU8538	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU8583	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Photobacterium
OTU8638	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_norank_o_SBR1031	g_norank_f_norank_o_SBR1031
OTU8643	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU8649	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8657	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8658	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU8678	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8689	d_Bacteria	p_Patescibacteria	c_Parcubacteria	o_Candidatus_Kaiserbacteria	f_norank_o_Candidatus_Kaiserbacteria	g_norank_f_norank_o_Candidatus_Kaiserbacteria
OTU8700	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU8733	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU8742	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Hyphomicrobiaceae	g_Filomicrobium
OTU8751	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Jannaschia
OTU8784	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU8804	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU8822	d_Bacteria	p_Acidobacteriota	c_Blastocatellia	o_Blastocatellales	f_Blastocatellaceae	g_Blastocatella
OTU8828	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_norank_f_Anaerolineaceae
OTU8844	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Kiloniellales	f_Kiloniellaceae	g_norank_f_Kiloniellaceae
OTU8876	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Steroidobacterales	f_Woeseiaceae	g_Woeseia
OTU8880	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	g_Erythrobacter
OTU8881	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Sva0081_sediment_group
OTU8907	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Caldilineales	f_Caldilineaceae	g_norank_f_Caldilineaceae
OTU8919	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU896	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU8976	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_norank_f_Desulfocapsaceae
OTU964	d_Bacteria	p_Bacteroidota	c_Rhodothermia	o_Rhodothermales	f_Rhodothermaceae	g_norank_f_Rhodothermaceae
OTU983	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU994	d_Bacteria	p_Bdellovibrionota	c_Bdellovibrionia	o_Bdellovibrionales	f_Bdellovibrionaceae	g_OM27_clade
OTU1080	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_norank_f_Flavobacteriaceae
OTU1306	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU1339	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU1365	d_Bacteria	p_Myxococcota	c_Polyangia	o_Polyangiales	f_Sandaracinaceae	g_norank_f_Sandaracinaceae
OTU1700	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfotignum
OTU1707	d_Bacteria	p_Sva0485	c_norank_p_Sva0485	o_norank_c_norank_p_Sva0485	f_norank_o_norank_c_norank_p_Sva0485	g_norank_f_norank_o_norank_c_norank_p_Sva0485
OTU1999	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Burkholderiales	f_Burkholderiaceae	g_Ralstonia
OTU2009	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_7
OTU2036	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU2463	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU2641	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_unclassified_c_Alphaproteobacteria	f_unclassified_c_Alphaproteobacteria	g_unclassified_c_Alphaproteobacteria
OTU2642	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Fusibacteraceae	g_Fusibacter
OTU2759	d_Bacteria	p_Firmicutes	c_Desulfitobacteriia	o_Desulfitobacteriales	f_norank_o_Desulfitobacteriales	g_norank_f_norank_o_Desulfitobacteriales
OTU2774	d_Bacteria	p_Acidobacteriota	c_Subgroup_22	o_norank_c_Subgroup_22	f_norank_o_norank_c_Subgroup_22	g_norank_f_norank_o_norank_c_Subgroup_22
OTU2824	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_Carboxylicivirga
OTU2828	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides
OTU2866	d_Bacteria	p_Firmicutes	c_Clostridia	o_norank_c_Clostridia	f_Hungateiclostridiaceae	g_norank_f_Hungateiclostridiaceae
OTU2933	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_7
OTU2935	d_Bacteria	p_Actinobacteriota	c_Coriobacteriia	o_OPB41	f_norank_o_OPB41	g_norank_f_norank_o_OPB41
OTU2979	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Thermotaleaceae	g_Crassaminicella
OTU3154	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_norank_f_Prolixibacteraceae
OTU3160	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3163	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Sunxiuqinia
OTU3170	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3171	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Cryomorphaceae	g_unclassified_f_Cryomorphaceae
OTU3227	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_Psychrilyobacter
OTU3231	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3270	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU3271	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Roseimarinus
OTU3282	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3313	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3316	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU3383	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Peptostreptococcaceae	g_Tepidibacter
OTU3398	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3418	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_unclassified_o_Bacteroidales	g_unclassified_o_Bacteroidales
OTU3439	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Peptostreptococcaceae	g_Romboutsia
OTU3442	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3457	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU3488	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_GoM-GC232-4463-Bac1	g_norank_f_GoM-GC232-4463-Bac1
OTU3531	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Paludibacteraceae	g_norank_f_Paludibacteraceae
OTU3583	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides
OTU3593	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_Fusobacterium
OTU3638	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Photobacterium
OTU3656	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Ruegeria
OTU3671	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Sunxiuqinia
OTU3764	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Anaerostignum
OTU3899	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3906	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Anaerostignum
OTU4191	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU4209	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU4266	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU4268	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_MCWD3
OTU4291	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4335	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_Anaeromicrobium
OTU4390	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU4427	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU4545	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU4553	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridia_vadinBB60_group	f_norank_o_Clostridia_vadinBB60_group	g_norank_f_norank_o_Clostridia_vadinBB60_group
OTU4621	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_norank_f_Clostridiaceae
OTU4739	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_Anaeromicrobium
OTU4745	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_unclassified_c_Bacteroidia	f_unclassified_c_Bacteroidia	g_unclassified_c_Bacteroidia
OTU4750	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_livecontrolB21
OTU4759	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4767	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Anaerovoracaceae	g_norank_f_Anaerovoracaceae
OTU4812	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4831	d_Bacteria	p_Firmicutes	c_Clostridia	o_norank_c_Clostridia	f_Hungateiclostridiaceae	g_norank_f_Hungateiclostridiaceae
OTU4846	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Halodesulfovibrio
OTU4884	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU5333	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU5540	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Fusibacteraceae	g_Fusibacter
OTU5870	d_Bacteria	p_Calditrichota	c_Calditrichia	o_Calditrichales	f_Calditrichaceae	g_Caldithrix
OTU6374	d_Bacteria	p_Firmicutes	c_Desulfitobacteriia	o_Desulfitobacteriales	f_norank_o_Desulfitobacteriales	g_norank_f_norank_o_Desulfitobacteriales
OTU644	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU6454	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_7
OTU6617	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Peptostreptococcaceae	g_Peptoclostridium
OTU6680	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU6688	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_JTB215
OTU6854	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Caldilineales	f_Caldilineaceae	g_norank_f_Caldilineaceae
OTU6875	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_Ilyobacter
OTU6880	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Aquibacter
OTU6881	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Sedimentibacteraceae	g_Sedimentibacter
OTU7254	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Gilvibacter
OTU7549	d_Bacteria	p_Campilobacterota	c_Campylobacteria	o_Campylobacterales	f_Sulfurovaceae	g_Sulfurovum
OTU7816	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Halodesulfovibrio
OTU7825	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU7832	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Anaerostignum
OTU7870	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Thermotaleaceae	g_Crassaminicella
OTU7872	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU7882	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_Carboxylicivirga
OTU7900	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_unclassified_o_Sphingobacteriales	g_unclassified_o_Sphingobacteriales
OTU7911	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU7920	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_unclassified_o_Peptostreptococcales-Tissierellales	g_unclassified_o_Peptostreptococcales-Tissierellales
OTU7939	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Anaerovoracaceae	g_Anaerovorax
OTU7945	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Dethiosulfatibacteraceae	g_Dethiosulfatibacter
OTU7947	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Proteiniclasticum
OTU7993	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_norank_o_Chitinophagales	g_norank_f_norank_o_Chitinophagales
OTU8020	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_unclassified_o_Peptostreptococcales-Tissierellales	g_unclassified_o_Peptostreptococcales-Tissierellales
OTU8078	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU8080	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Oceanirhabdus
OTU8098	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU8104	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_17
OTU8118	d_Bacteria	p_Firmicutes	c_Clostridia	o_Oscillospirales	f_Oscillospiraceae	g_Colidextribacter
OTU8197	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_Psychrilyobacter
OTU8219	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Anaerovoracaceae	g_unclassified_f_Anaerovoracaceae
OTU8228	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU8257	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU8282	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU8285	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU8378	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU8391	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_norank_f_Clostridiaceae
OTU8757	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU1301	d_Bacteria	p_Firmicutes	c_Bacilli	o_Exiguobacterales	f_Exiguobacteraceae	g_Exiguobacterium
OTU1540	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU1546	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_norank_f_Lentimicrobiaceae
OTU1898	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Lewinella
OTU2707	d_Bacteria	p_Acidobacteriota	c_Subgroup_18	o_norank_c_Subgroup_18	f_norank_o_norank_c_Subgroup_18	g_norank_f_norank_o_norank_c_Subgroup_18
OTU2961	d_Bacteria	p_Planctomycetota	c_Phycisphaerae	o_Phycisphaerales	f_Phycisphaeraceae	g_Urania-1B-19_marine_sediment_group
OTU3015	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_unclassified_f_Vibrionaceae
OTU3030	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_unclassified_f_Anaerolineaceae
OTU3096	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU3245	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU3463	d_Bacteria	p_Desulfobacterota	c_Desulfuromonadia	o_Sva1033	f_norank_o_Sva1033	g_norank_f_norank_o_Sva1033
OTU3475	d_Bacteria	p_Modulibacteria	c_Moduliflexia	o_Moduliflexales	f_Moduliflexaceae	g_norank_f_Moduliflexaceae
OTU3483	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Desulfosarcina
OTU373	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU3883	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Anaerostignum
OTU4049	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides
OTU4082	d_Bacteria	p_Acidobacteriota	c_Subgroup_21	o_norank_c_Subgroup_21	f_norank_o_norank_c_Subgroup_21	g_norank_f_norank_o_norank_c_Subgroup_21
OTU4147	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU4300	d_Bacteria	p_Firmicutes	c_Bacilli	o_Erysipelotrichales	f_Erysipelotrichaceae	g_Turicibacter
OTU451	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU4883	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Lutibacter
OTU5195	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU5508	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_1
OTU5837	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU6442	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_norank_f_Izemoplasmataceae
OTU6932	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Sva0081_sediment_group
OTU7075	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides
OTU7116	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_Halomonadaceae	g_Halomonas
OTU7207	d_Bacteria	p_Patescibacteria	c_ABY1	o_Candidatus_Falkowbacteria	f_norank_o_Candidatus_Falkowbacteria	g_norank_f_norank_o_Candidatus_Falkowbacteria
OTU7249	d_Bacteria	p_Firmicutes	c_Clostridia	o_Christensenellales	f_Christensenellaceae	g_norank_f_Christensenellaceae
OTU7691	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sphaerochaeta
OTU8218	d_Bacteria	p_Firmicutes	c_Clostridia	o_norank_c_Clostridia	f_Hungateiclostridiaceae	g_UCG-012
OTU8226	d_Bacteria	p_Actinobacteriota	c_Thermoleophilia	o_Gaiellales	f_norank_o_Gaiellales	g_norank_f_norank_o_Gaiellales
OTU8379	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_norank_f_Desulfosarcinaceae
OTU8434	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Winogradskyella
